date,mois_jour,year,allcause,allcause_per100k,covid,covid_per100k
2012-10-30,10/30,2012,1612.0,2.5435897435897434,,
2012-10-31,10/31,2012,1595.0,2.516765285996055,,
2012-11-01,11/01,2012,1625.0,2.5641025641025643,,
2012-11-02,11/02,2012,1553.0,2.4504930966469427,,
2012-11-03,11/03,2012,1552.0,2.4489151873767256,,
2012-11-04,11/04,2012,1565.0,2.4694280078895465,,
2012-11-05,11/05,2012,1659.0,2.617751479289941,,
2012-11-06,11/06,2012,1615.0,2.5483234714003946,,
2012-11-07,11/07,2012,1556.0,2.455226824457594,,
2012-11-08,11/08,2012,1629.0,2.570414201183432,,
2012-11-09,11/09,2012,1631.0,2.573570019723866,,
2012-11-10,11/10,2012,1579.0,2.491518737672584,,
2012-11-11,11/11,2012,1559.0,2.4599605522682446,,
2012-11-12,11/12,2012,1532.0,2.4173570019723867,,
2012-11-13,11/13,2012,1567.0,2.47258382642998,,
2012-11-14,11/14,2012,1525.0,2.4063116370808677,,
2012-11-15,11/15,2012,1665.0,2.6272189349112427,,
2012-11-16,11/16,2012,1612.0,2.5435897435897434,,
2012-11-17,11/17,2012,1585.0,2.5009861932938855,,
2012-11-18,11/18,2012,1582.0,2.4962524654832348,,
2012-11-19,11/19,2012,1606.0,2.534122287968442,,
2012-11-20,11/20,2012,1577.0,2.48836291913215,,
2012-11-21,11/21,2012,1547.0,2.4410256410256412,,
2012-11-22,11/22,2012,1548.0,2.442603550295858,,
2012-11-23,11/23,2012,1558.0,2.4583826429980276,,
2012-11-24,11/24,2012,1516.0,2.392110453648915,,
2012-11-25,11/25,2012,1463.0,2.3084812623274162,,
2012-11-26,11/26,2012,1642.0,2.5909270216962526,,
2012-11-27,11/27,2012,1595.0,2.516765285996055,,
2012-11-28,11/28,2012,1520.0,2.398422090729783,,
2012-11-29,11/29,2012,1590.0,2.5088757396449703,,
2012-11-30,11/30,2012,1571.0,2.478895463510848,,
2012-12-01,12/01,2012,1570.0,2.4773175542406314,,
2012-12-02,12/02,2012,1574.0,2.483629191321499,,
2012-12-03,12/03,2012,1621.0,2.557790927021696,,
2012-12-04,12/04,2012,1680.0,2.6508875739644973,,
2012-12-05,12/05,2012,1649.0,2.601972386587771,,
2012-12-06,12/06,2012,1629.0,2.570414201183432,,
2012-12-07,12/07,2012,1605.0,2.532544378698225,,
2012-12-08,12/08,2012,1622.0,2.559368836291913,,
2012-12-09,12/09,2012,1604.0,2.530966469428008,,
2012-12-10,12/10,2012,1657.0,2.614595660749507,,
2012-12-11,12/11,2012,1605.0,2.532544378698225,,
2012-12-12,12/12,2012,1689.0,2.66508875739645,,
2012-12-13,12/13,2012,1779.0,2.8071005917159764,,
2012-12-14,12/14,2012,1735.0,2.73767258382643,,
2012-12-15,12/15,2012,1761.0,2.778698224852071,,
2012-12-16,12/16,2012,1668.0,2.6319526627218934,,
2012-12-17,12/17,2012,1675.0,2.6429980276134124,,
2012-12-18,12/18,2012,1738.0,2.742406311637081,,
2012-12-19,12/19,2012,1639.0,2.5861932938856014,,
2012-12-20,12/20,2012,1691.0,2.6682445759368836,,
2012-12-21,12/21,2012,1633.0,2.5767258382643,,
2012-12-22,12/22,2012,1738.0,2.742406311637081,,
2012-12-23,12/23,2012,1667.0,2.6303747534516764,,
2012-12-24,12/24,2012,1702.0,2.6856015779092703,,
2012-12-25,12/25,2012,1724.0,2.7203155818540434,,
2012-12-26,12/26,2012,1764.0,2.783431952662722,,
2012-12-27,12/27,2012,1751.0,2.7629191321499014,,
2012-12-28,12/28,2012,1737.0,2.740828402366864,,
2012-12-29,12/29,2012,1762.0,2.780276134122288,,
2012-12-30,12/30,2012,1655.0,2.611439842209073,,
2012-12-31,12/31,2012,1740.0,2.7455621301775146,,
2013-01-01,01/01,2013,1874.0,2.9420537858925853,,
2013-01-02,01/02,2013,1872.0,2.9389139205928063,,
2013-01-03,01/03,2013,1866.0,2.9294943246934704,,
2013-01-04,01/04,2013,1803.0,2.830588567750443,,
2013-01-05,01/05,2013,1748.0,2.744242272006531,,
2013-01-06,01/06,2013,1706.0,2.6783051007111793,,
2013-01-07,01/07,2013,1787.0,2.8054696453522143,,
2013-01-08,01/08,2013,1803.0,2.830588567750443,,
2013-01-09,01/09,2013,1742.0,2.734822676107195,,
2013-01-10,01/10,2013,1868.0,2.9326341899932493,,
2013-01-11,01/11,2013,1777.0,2.789770318853321,,
2013-01-12,01/12,2013,1793.0,2.8148892412515503,,
2013-01-13,01/13,2013,1675.0,2.6296371885646104,,
2013-01-14,01/14,2013,1788.0,2.8070395780021036,,
2013-01-15,01/15,2013,1848.0,2.9012355369954625,,
2013-01-16,01/16,2013,1857.0,2.9153649308444667,,
2013-01-17,01/17,2013,1854.0,2.9106551328947985,,
2013-01-18,01/18,2013,1832.0,2.8761166145972337,,
2013-01-19,01/19,2013,1886.0,2.9608929776912567,,
2013-01-20,01/20,2013,1811.0,2.843148028949558,,
2013-01-21,01/21,2013,1949.0,3.059798734634284,,
2013-01-22,01/22,2013,1933.0,3.034679812236055,,
2013-01-23,01/23,2013,1838.0,2.8855362104965696,,
2013-01-24,01/24,2013,1901.0,2.9844419674395968,,
2013-01-25,01/25,2013,1852.0,2.90751526759502,,
2013-01-26,01/26,2013,1851.0,2.9059453349451307,,
2013-01-27,01/27,2013,1823.0,2.86198722074823,,
2013-01-28,01/28,2013,1886.0,2.9608929776912567,,
2013-01-29,01/29,2013,1920.0,3.014270687787494,,
2013-01-30,01/30,2013,1901.0,2.9844419674395968,,
2013-01-31,01/31,2013,1806.0,2.8352983657001114,,
2013-02-01,02/01,2013,1943.0,3.050379138734948,,
2013-02-02,02/02,2013,1715.0,2.6924344945601835,,
2013-02-03,02/03,2013,1722.0,2.7034240231094087,,
2013-02-04,02/04,2013,1925.0,3.0221203510369405,,
2013-02-05,02/05,2013,1801.0,2.8274487024506647,,
2013-02-06,02/06,2013,1761.0,2.764651396455092,,
2013-02-07,02/07,2013,1847.0,2.8996656043455733,,
2013-02-08,02/08,2013,1832.0,2.8761166145972337,,
2013-02-09,02/09,2013,1765.0,2.770931127054649,,
2013-02-10,02/10,2013,1870.0,2.935774055293028,,
2013-02-11,02/11,2013,1972.0,3.0959071855817384,,
2013-02-12,02/12,2013,1903.0,2.9875818327393753,,
2013-02-13,02/13,2013,1909.0,2.997001428638711,,
2013-02-14,02/14,2013,1824.0,2.8635571533981192,,
2013-02-15,02/15,2013,1891.0,2.9687426409407034,,
2013-02-16,02/16,2013,1822.0,2.8604172880983403,,
2013-02-17,02/17,2013,1824.0,2.8635571533981192,,
2013-02-18,02/18,2013,1926.0,3.02369028368683,,
2013-02-19,02/19,2013,1824.0,2.8635571533981192,,
2013-02-20,02/20,2013,1859.0,2.918504796144245,,
2013-02-21,02/21,2013,1927.0,3.025260216336719,,
2013-02-22,02/22,2013,1892.0,2.9703125735905926,,
2013-02-23,02/23,2013,1837.0,2.8839662778466804,,
2013-02-24,02/24,2013,1835.0,2.8808264125469014,,
2013-02-25,02/25,2013,1889.0,2.965602775640925,,
2013-02-26,02/26,2013,2007.0,3.150854828327865,,
2013-02-27,02/27,2013,1913.0,3.0032811592382687,,
2013-02-28,02/28,2013,1917.0,3.0095608898378257,,
2013-03-01,03/01,2013,1950.0,3.0613686672841736,,
2013-03-02,03/02,2013,1969.0,3.0911973876320706,,
2013-03-03,03/03,2013,1883.0,2.956183179741589,,
2013-03-04,03/04,2013,1965.0,3.084917657032513,,
2013-03-05,03/05,2013,1934.0,3.0362497448859442,,
2013-03-06,03/06,2013,1963.0,3.0817777917327347,,
2013-03-07,03/07,2013,1856.0,2.9137949981945774,,
2013-03-08,03/08,2013,1898.0,2.9797321694899286,,
2013-03-09,03/09,2013,1871.0,2.937343987942917,,
2013-03-10,03/10,2013,1744.0,2.7379625414069735,,
2013-03-11,03/11,2013,1761.0,2.764651396455092,,
2013-03-12,03/12,2013,1796.0,2.819599039201218,,
2013-03-13,03/13,2013,1896.0,2.97659230419015,,
2013-03-14,03/14,2013,1870.0,2.935774055293028,,
2013-03-15,03/15,2013,1713.0,2.6892946292604045,,
2013-03-16,03/16,2013,1740.0,2.731682810807416,,
2013-03-17,03/17,2013,1710.0,2.6845848313107368,,
2013-03-18,03/18,2013,1769.0,2.7772108576542065,,
2013-03-19,03/19,2013,1693.0,2.657895976262618,,
2013-03-20,03/20,2013,1700.0,2.6688855048118434,,
2013-03-21,03/21,2013,1701.0,2.6704554374617326,,
2013-03-22,03/22,2013,1755.0,2.755231800555756,,
2013-03-23,03/23,2013,1669.0,2.6202175926652744,,
2013-03-24,03/24,2013,1570.0,2.464794260326232,,
2013-03-25,03/25,2013,1594.0,2.5024726439235754,,
2013-03-26,03/26,2013,1627.0,2.5542804213699233,,
2013-03-27,03/27,2013,1725.0,2.7081338210590764,,
2013-03-28,03/28,2013,1653.0,2.5950986702670455,,
2013-03-29,03/29,2013,1630.0,2.558990219319591,,
2013-03-30,03/30,2013,1708.0,2.681444966010958,,
2013-03-31,03/31,2013,1505.0,2.362748638083426,,
2013-04-01,04/01,2013,1565.0,2.4569445970767854,,
2013-04-02,04/02,2013,1647.0,2.5856790743677096,,
2013-04-03,04/03,2013,1658.0,2.6029483335164922,,
2013-04-04,04/04,2013,1647.0,2.5856790743677096,,
2013-04-05,04/05,2013,1660.0,2.6060881988162707,,
2013-04-06,04/06,2013,1649.0,2.588818939667488,,
2013-04-07,04/07,2013,1619.0,2.5417209601708084,,
2013-04-08,04/08,2013,1738.0,2.7285429455076375,,
2013-04-09,04/09,2013,1648.0,2.587249007017599,,
2013-04-10,04/10,2013,1677.0,2.6327770538643893,,
2013-04-11,04/11,2013,1565.0,2.4569445970767854,,
2013-04-12,04/12,2013,1679.0,2.635916919164168,,
2013-04-13,04/13,2013,1561.0,2.450664866477228,,
2013-04-14,04/14,2013,1607.0,2.5228817683721365,,
2013-04-15,04/15,2013,1663.0,2.6107979967659385,,
2013-04-16,04/16,2013,1554.0,2.4396753379280027,,
2013-04-17,04/17,2013,1538.0,2.414556415529774,,
2013-04-18,04/18,2013,1592.0,2.499332778623797,,
2013-04-19,04/19,2013,1567.0,2.460084462376564,,
2013-04-20,04/20,2013,1509.0,2.3690283686829834,,
2013-04-21,04/21,2013,1513.0,2.375308099282541,,
2013-04-22,04/22,2013,1505.0,2.362748638083426,,
2013-04-23,04/23,2013,1548.0,2.430255742028667,,
2013-04-24,04/24,2013,1553.0,2.4381054052781135,,
2013-04-25,04/25,2013,1591.0,2.4977628459739076,,
2013-04-26,04/26,2013,1566.0,2.4585145297266746,,
2013-04-27,04/27,2013,1512.0,2.373738166632651,,
2013-04-28,04/28,2013,1429.0,2.2434337566918376,,
2013-04-29,04/29,2013,1498.0,2.3517591095342008,,
2013-04-30,04/30,2013,1484.0,2.3297800524357504,,
2013-05-01,05/01,2013,1524.0,2.392577358431323,,
2013-05-02,05/02,2013,1502.0,2.358038840133758,,
2013-05-03,05/03,2013,1503.0,2.3596087727836474,,
2013-05-04,05/04,2013,1408.0,2.210465171044162,,
2013-05-05,05/05,2013,1546.0,2.4271158767288883,,
2013-05-06,05/06,2013,1492.0,2.342339513634865,,
2013-05-07,05/07,2013,1537.0,2.412986482879884,,
2013-05-08,05/08,2013,1530.0,2.401996954330659,,
2013-05-09,05/09,2013,1419.0,2.2277344301929447,,
2013-05-10,05/10,2013,1492.0,2.342339513634865,,
2013-05-11,05/11,2013,1420.0,2.229304362842834,,
2013-05-12,05/12,2013,1371.0,2.152377662998257,,
2013-05-13,05/13,2013,1554.0,2.4396753379280027,,
2013-05-14,05/14,2013,1509.0,2.3690283686829834,,
2013-05-15,05/15,2013,1484.0,2.3297800524357504,,
2013-05-16,05/16,2013,1526.0,2.395717223731102,,
2013-05-17,05/17,2013,1509.0,2.3690283686829834,,
2013-05-18,05/18,2013,1443.0,2.2654128137902885,,
2013-05-19,05/19,2013,1431.0,2.2465736219916166,,
2013-05-20,05/20,2013,1400.0,2.1979057098450476,,
2013-05-21,05/21,2013,1514.0,2.37687803193243,,
2013-05-22,05/22,2013,1470.0,2.3078009953373,,
2013-05-23,05/23,2013,1439.0,2.259133083190731,,
2013-05-24,05/24,2013,1473.0,2.3125107932869677,,
2013-05-25,05/25,2013,1496.0,2.3486192442344223,,
2013-05-26,05/26,2013,1448.0,2.2732624770397347,,
2013-05-27,05/27,2013,1623.0,2.548000690770366,,
2013-05-28,05/28,2013,1539.0,2.416126348179663,,
2013-05-29,05/29,2013,1500.0,2.3548989748339797,,
2013-05-30,05/30,2013,1444.0,2.2669827464401777,,
2013-05-31,05/31,2013,1434.0,2.2512834199412843,,
2013-06-01,06/01,2013,1537.0,2.412986482879884,,
2013-06-02,06/02,2013,1429.0,2.2434337566918376,,
2013-06-03,06/03,2013,1490.0,2.3391996483350863,,
2013-06-04,06/04,2013,1574.0,2.471073990925789,,
2013-06-05,06/05,2013,1534.0,2.4082766849302164,,
2013-06-06,06/06,2013,1564.0,2.455374664426896,,
2013-06-07,06/07,2013,1640.0,2.5746895458184844,,
2013-06-08,06/08,2013,1482.0,2.326640187135972,,
2013-06-09,06/09,2013,1514.0,2.37687803193243,,
2013-06-10,06/10,2013,1480.0,2.323500321836193,,
2013-06-11,06/11,2013,1452.0,2.279542207639292,,
2013-06-12,06/12,2013,1453.0,2.2811121402891814,,
2013-06-13,06/13,2013,1487.0,2.3344898503854186,,
2013-06-14,06/14,2013,1410.0,2.2136050363439406,,
2013-06-15,06/15,2013,1394.0,2.1884861139457117,,
2013-06-16,06/16,2013,1468.0,2.3046611300375215,,
2013-06-17,06/17,2013,1464.0,2.298381399437964,,
2013-06-18,06/18,2013,1550.0,2.4333956073284453,,
2013-06-19,06/19,2013,1521.0,2.3878675604816553,,
2013-06-20,06/20,2013,1467.0,2.303091197387632,,
2013-06-21,06/21,2013,1421.0,2.230874295492723,,
2013-06-22,06/22,2013,1382.0,2.16964692214704,,
2013-06-23,06/23,2013,1308.0,2.05347190605523,,
2013-06-24,06/24,2013,1343.0,2.1084195488013564,,
2013-06-25,06/25,2013,1336.0,2.097430020252131,,
2013-06-26,06/26,2013,1419.0,2.2277344301929447,,
2013-06-27,06/27,2013,1380.0,2.1665070568472613,,
2013-06-28,06/28,2013,1423.0,2.2340141607925017,,
2013-06-29,06/29,2013,1470.0,2.3078009953373,,
2013-06-30,06/30,2013,1336.0,2.097430020252131,,
2013-07-01,07/01,2013,1507.0,2.365888503383205,,
2013-07-02,07/02,2013,1431.0,2.2465736219916166,,
2013-07-03,07/03,2013,1528.0,2.3988570890308805,,
2013-07-04,07/04,2013,1449.0,2.2748324096896244,,
2013-07-05,07/05,2013,1492.0,2.342339513634865,,
2013-07-06,07/06,2013,1359.0,2.1335384711995853,,
2013-07-07,07/07,2013,1430.0,2.2450036893417273,,
2013-07-08,07/08,2013,1573.0,2.4695040582759,,
2013-07-09,07/09,2013,1618.0,2.540151027520919,,
2013-07-10,07/10,2013,1551.0,2.434965539978335,,
2013-07-11,07/11,2013,1429.0,2.2434337566918376,,
2013-07-12,07/12,2013,1437.0,2.2559932178909525,,
2013-07-13,07/13,2013,1481.0,2.3250702544860826,,
2013-07-14,07/14,2013,1394.0,2.1884861139457117,,
2013-07-15,07/15,2013,1480.0,2.323500321836193,,
2013-07-16,07/16,2013,1512.0,2.373738166632651,,
2013-07-17,07/17,2013,1482.0,2.326640187135972,,
2013-07-18,07/18,2013,1504.0,2.3611787054335367,,
2013-07-19,07/19,2013,1505.0,2.362748638083426,,
2013-07-20,07/20,2013,1492.0,2.342339513634865,,
2013-07-21,07/21,2013,1442.0,2.2638428811403988,,
2013-07-22,07/22,2013,1573.0,2.4695040582759,,
2013-07-23,07/23,2013,1574.0,2.471073990925789,,
2013-07-24,07/24,2013,1499.0,2.35332904218409,,
2013-07-25,07/25,2013,1472.0,2.3109408606370785,,
2013-07-26,07/26,2013,1536.0,2.411416550229995,,
2013-07-27,07/27,2013,1581.0,2.4820635194750142,,
2013-07-28,07/28,2013,1389.0,2.180636450696265,,
2013-07-29,07/29,2013,1328.0,2.0848705590530163,,
2013-07-30,07/30,2013,1419.0,2.2277344301929447,,
2013-07-31,07/31,2013,1424.0,2.2355840934423914,,
2013-08-01,08/01,2013,1463.0,2.296811466788075,,
2013-08-02,08/02,2013,1501.0,2.356468907483869,,
2013-08-03,08/03,2013,1423.0,2.2340141607925017,,
2013-08-04,08/04,2013,1370.0,2.150807730348368,,
2013-08-05,08/05,2013,1431.0,2.2465736219916166,,
2013-08-06,08/06,2013,1498.0,2.3517591095342008,,
2013-08-07,08/07,2013,1410.0,2.2136050363439406,,
2013-08-08,08/08,2013,1324.0,2.0785908284534593,,
2013-08-09,08/09,2013,1303.0,2.0456222428057838,,
2013-08-10,08/10,2013,1333.0,2.092720222302463,,
2013-08-11,08/11,2013,1304.0,2.047192175455673,,
2013-08-12,08/12,2013,1416.0,2.2230246322432765,,
2013-08-13,08/13,2013,1310.0,2.056611771355009,,
2013-08-14,08/14,2013,1356.0,2.1288286732499175,,
2013-08-15,08/15,2013,1366.0,2.1445279997488105,,
2013-08-16,08/16,2013,1435.0,2.2528533525911736,,
2013-08-17,08/17,2013,1380.0,2.1665070568472613,,
2013-08-18,08/18,2013,1406.0,2.2073253057443836,,
2013-08-19,08/19,2013,1417.0,2.224594564893166,,
2013-08-20,08/20,2013,1321.0,2.073881030503791,,
2013-08-21,08/21,2013,1370.0,2.150807730348368,,
2013-08-22,08/22,2013,1481.0,2.3250702544860826,,
2013-08-23,08/23,2013,1491.0,2.3407695809849756,,
2013-08-24,08/24,2013,1438.0,2.257563150540842,,
2013-08-25,08/25,2013,1265.0,1.9859648021099894,,
2013-08-26,08/26,2013,1413.0,2.2183148342936088,,
2013-08-27,08/27,2013,1446.0,2.270122611739956,,
2013-08-28,08/28,2013,1412.0,2.2167449016437195,,
2013-08-29,08/29,2013,1444.0,2.2669827464401777,,
2013-08-30,08/30,2013,1408.0,2.210465171044162,,
2013-08-31,08/31,2013,1345.0,2.111559414101135,,
2013-09-01,09/01,2013,1419.0,2.2277344301929447,,
2013-09-02,09/02,2013,1395.0,2.190056046595601,,
2013-09-03,09/03,2013,1383.0,2.171216854796929,,
2013-09-04,09/04,2013,1478.0,2.3203604565364144,,
2013-09-05,09/05,2013,1513.0,2.375308099282541,,
2013-09-06,09/06,2013,1495.0,2.347049311584533,,
2013-09-07,09/07,2013,1372.0,2.1539475956481464,,
2013-09-08,09/08,2013,1403.0,2.2026155077947154,,
2013-09-09,09/09,2013,1385.0,2.1743567200967076,,
2013-09-10,09/10,2013,1413.0,2.2183148342936088,,
2013-09-11,09/11,2013,1354.0,2.125688807950139,,
2013-09-12,09/12,2013,1372.0,2.1539475956481464,,
2013-09-13,09/13,2013,1463.0,2.296811466788075,,
2013-09-14,09/14,2013,1417.0,2.224594564893166,,
2013-09-15,09/15,2013,1386.0,2.1759266527465972,,
2013-09-16,09/16,2013,1436.0,2.2544232852410633,,
2013-09-17,09/17,2013,1432.0,2.248143554641506,,
2013-09-18,09/18,2013,1477.0,2.318790523886525,,
2013-09-19,09/19,2013,1466.0,2.3015212647377425,,
2013-09-20,09/20,2013,1404.0,2.2041854404446046,,
2013-09-21,09/21,2013,1472.0,2.3109408606370785,,
2013-09-22,09/22,2013,1462.0,2.2952415341381855,,
2013-09-23,09/23,2013,1561.0,2.450664866477228,,
2013-09-24,09/24,2013,1570.0,2.464794260326232,,
2013-09-25,09/25,2013,1520.0,2.386297627831766,,
2013-09-26,09/26,2013,1457.0,2.287391870888739,,
2013-09-27,09/27,2013,1574.0,2.471073990925789,,
2013-09-28,09/28,2013,1503.0,2.3596087727836474,,
2013-09-29,09/29,2013,1445.0,2.268552679090067,,
2013-09-30,09/30,2013,1543.0,2.42240607877922,,
2013-10-01,10/01,2013,1512.0,2.373738166632651,,
2013-10-02,10/02,2013,1495.0,2.347049311584533,,
2013-10-03,10/03,2013,1524.0,2.392577358431323,,
2013-10-04,10/04,2013,1481.0,2.3250702544860826,,
2013-10-05,10/05,2013,1449.0,2.2748324096896244,,
2013-10-06,10/06,2013,1406.0,2.2073253057443836,,
2013-10-07,10/07,2013,1495.0,2.347049311584533,,
2013-10-08,10/08,2013,1464.0,2.298381399437964,,
2013-10-09,10/09,2013,1411.0,2.2151749689938303,,
2013-10-10,10/10,2013,1491.0,2.3407695809849756,,
2013-10-11,10/11,2013,1475.0,2.3156506585867467,,
2013-10-12,10/12,2013,1442.0,2.2638428811403988,,
2013-10-13,10/13,2013,1464.0,2.298381399437964,,
2013-10-14,10/14,2013,1546.0,2.4271158767288883,,
2013-10-15,10/15,2013,1564.0,2.455374664426896,,
2013-10-16,10/16,2013,1569.0,2.4632243276763424,,
2013-10-17,10/17,2013,1629.0,2.557420286669702,,
2013-10-18,10/18,2013,1516.0,2.3800178972322086,,
2013-10-19,10/19,2013,1567.0,2.460084462376564,,
2013-10-20,10/20,2013,1535.0,2.4098466175801057,,
2013-10-21,10/21,2013,1585.0,2.4883432500745717,,
2013-10-22,10/22,2013,1539.0,2.416126348179663,,
2013-10-23,10/23,2013,1546.0,2.4271158767288883,,
2013-10-24,10/24,2013,1499.0,2.35332904218409,,
2013-10-25,10/25,2013,1526.0,2.395717223731102,,
2013-10-26,10/26,2013,1551.0,2.434965539978335,,
2013-10-27,10/27,2013,1537.0,2.412986482879884,,
2013-10-28,10/28,2013,1513.0,2.375308099282541,,
2013-10-29,10/29,2013,1516.0,2.3800178972322086,,
2013-10-30,10/30,2013,1405.0,2.2057553730944943,,
2013-10-31,10/31,2013,1454.0,2.2826820729390707,,
2013-11-01,11/01,2013,1411.0,2.2151749689938303,,
2013-11-02,11/02,2013,1492.0,2.342339513634865,,
2013-11-03,11/03,2013,1402.0,2.201045575144826,,
2013-11-04,11/04,2013,1497.0,2.3501891768843115,,
2013-11-05,11/05,2013,1398.0,2.194765844545269,,
2013-11-06,11/06,2013,1531.0,2.403566886980548,,
2013-11-07,11/07,2013,1540.0,2.4176962808295523,,
2013-11-08,11/08,2013,1484.0,2.3297800524357504,,
2013-11-09,11/09,2013,1510.0,2.3705983013328726,,
2013-11-10,11/10,2013,1514.0,2.37687803193243,,
2013-11-11,11/11,2013,1348.0,2.116269212050803,,
2013-11-12,11/12,2013,1520.0,2.386297627831766,,
2013-11-13,11/13,2013,1515.0,2.3784479645823193,,
2013-11-14,11/14,2013,1522.0,2.3894374931315445,,
2013-11-15,11/15,2013,1567.0,2.460084462376564,,
2013-11-16,11/16,2013,1494.0,2.3454793789346438,,
2013-11-17,11/17,2013,1533.0,2.406706752280327,,
2013-11-18,11/18,2013,1551.0,2.434965539978335,,
2013-11-19,11/19,2013,1626.0,2.5527104887200336,,
2013-11-20,11/20,2013,1493.0,2.3439094462847545,,
2013-11-21,11/21,2013,1558.0,2.44595506852756,,
2013-11-22,11/22,2013,1589.0,2.494622980674129,,
2013-11-23,11/23,2013,1573.0,2.4695040582759,,
2013-11-24,11/24,2013,1491.0,2.3407695809849756,,
2013-11-25,11/25,2013,1602.0,2.5150321051226903,,
2013-11-26,11/26,2013,1683.0,2.642196649763725,,
2013-11-27,11/27,2013,1584.0,2.4867733174246824,,
2013-11-28,11/28,2013,1621.0,2.5448608254705873,,
2013-11-29,11/29,2013,1637.0,2.5699797478688162,,
2013-11-30,11/30,2013,1671.0,2.6233574579650534,,
2013-12-01,12/01,2013,1618.0,2.540151027520919,,
2013-12-02,12/02,2013,1613.0,2.5323013642714725,,
2013-12-03,12/03,2013,1600.0,2.5118922398229113,,
2013-12-04,12/04,2013,1617.0,2.53858109487103,,
2013-12-05,12/05,2013,1576.0,2.474213856225568,,
2013-12-06,12/06,2013,1695.0,2.6610358415623967,,
2013-12-07,12/07,2013,1588.0,2.4930530480242394,,
2013-12-08,12/08,2013,1617.0,2.53858109487103,,
2013-12-09,12/09,2013,1634.0,2.5652699499191485,,
2013-12-10,12/10,2013,1594.0,2.5024726439235754,,
2013-12-11,12/11,2013,1691.0,2.6547561109628397,,
2013-12-12,12/12,2013,1672.0,2.6249273906149426,,
2013-12-13,12/13,2013,1707.0,2.6798750333610686,,
2013-12-14,12/14,2013,1632.0,2.5621300846193695,,
2013-12-15,12/15,2013,1613.0,2.5323013642714725,,
2013-12-16,12/16,2013,1631.0,2.5605601519694803,,
2013-12-17,12/17,2013,1638.0,2.5715496805187055,,
2013-12-18,12/18,2013,1710.0,2.6845848313107368,,
2013-12-19,12/19,2013,1669.0,2.6202175926652744,,
2013-12-20,12/20,2013,1619.0,2.5417209601708084,,
2013-12-21,12/21,2013,1578.0,2.4773537215253465,,
2013-12-22,12/22,2013,1587.0,2.49148311537435,,
2013-12-23,12/23,2013,1706.0,2.6783051007111793,,
2013-12-24,12/24,2013,1663.0,2.6107979967659385,,
2013-12-25,12/25,2013,1719.0,2.6987142251597405,,
2013-12-26,12/26,2013,1788.0,2.8070395780021036,,
2013-12-27,12/27,2013,1691.0,2.6547561109628397,,
2013-12-28,12/28,2013,1723.0,2.704993955759298,,
2013-12-29,12/29,2013,1628.0,2.5558503540198125,,
2013-12-30,12/30,2013,1664.0,2.6123679294158277,,
2013-12-31,12/31,2013,1631.0,2.5605601519694803,,
2014-01-01,01/01,2014,1701.0,2.6704554374617326,,
2014-01-02,01/02,2014,1780.0,2.794480116802989,,
2014-01-03,01/03,2014,1712.0,2.6877246966105153,,
2014-01-04,01/04,2014,1693.0,2.657895976262618,,
2014-01-05,01/05,2014,1618.0,2.540151027520919,,
2014-01-06,01/06,2014,1786.0,2.803899712702325,,
2014-01-07,01/07,2014,1781.0,2.7960500494528784,,
2014-01-08,01/08,2014,1684.0,2.6437665824136145,,
2014-01-09,01/09,2014,1749.0,2.74581220465642,,
